Ticker,Company,Sector
IFGLEXPOR.BO,IFGL Refractories Ltd,Other Industrial Goods
KHADIM.BO,Khadim India Ltd,Footwear
5PAISA.BO,5paisa Capital Ltd,Other Financial Services
HDFCLIFE.BO,HDFC Life Insurance Company Ltd,Life Insurance
NIVBDDP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,-
NIVBDGP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,-
NIVBDP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,-
NIVBGP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,-
SBRANDS.BO,Sanghvi Brands Ltd,Hotels
SHARIKA.BO,Sharika Enterprises Ltd,Other Elect.Equip./ Prod.
ICICIB22.BO,BHARAT 22 ETF - ICICI Prudential AMC,-
ASPIRA.BO,Aspira Pathlab & Diagnostics Ltd,Healthcare Services
DNAMEDIA.BO,Diligent Media Corporation Ltd,Advertising & Media
DYNAMIC.BO,Dynamic Cables Ltd,Other Elect.Equip./ Prod.
RATNABHUMI.BO,Ratnabhumi Developers Ltd,Realty
SHALBY.BO,Shalby Ltd,Healthcare Facilities
FSC.BO,Future Supply Chain Solutions Ltd,Transportation - Logistics
MRCEXIM.BO,MRC Exim Ltd,Comm.Trading  & Distribution
DML.BO,Diggi Multitrade Ltd,Comm.Trading  & Distribution
SADHNA.BO,Sadhna Broadcast Ltd,Broadcasting & Cable TV
VITESSE.BO,Vitesse Agro Ltd,Comm.Trading  & Distribution
ASTRON.BO,Astron Paper & Board Mill Ltd,Paper & Paper Products
CHANDRIMA.BO,Chandrima Mercantiles Ltd,Comm.Trading  & Distribution
RITHWIKFMS.BO,Rithwik Facility Management Services Ltd,Sp.Consumer Services
JFL.BO,Jhandewalas Foods Ltd,Packaged Foods
7SEASL.BO,7Seas Entertainment Ltd,Movies & Entertainment
APOLLO.BO,Apollo Micro Systems Ltd,Defence
NEWGEN.BO,Newgen Software Technologies Ltd,IT Consulting & Software
PRAXIS.BO,Praxis Home Retail Ltd,Specialty Retail
AMBER.BO,Amber Enterprises India Ltd,Consumer Electronics
TIRUFOAM.BO,Tirupati Foam Ltd,Furniture-Furnishing-Paints
SRUSTEELS.BO,SRU Steels Ltd,Comm.Trading  & Distribution
AML.BO,Ashoka Metcast Ltd,Construction & Engineering
GALAXYSURF.BO,Galaxy Surfactants Ltd,Specialty Chemicals
GGL.BO,Gautam Gems Ltd,Comm.Trading  & Distribution
MEDICO.BO,Medico Remedies Ltd,Pharmaceuticals
GUJHYSPIN.BO,Gujarat Hy-Spin Ltd,Textiles
LAL.BO,Lorenzini Apparels Ltd,Other Apparels & Accessories
KENVI.BO,Kenvi Jewels Ltd,Other Apparels & Accessories
IWP.BO,The Indian Wood Products Company Ltd,Forest Products
TDSL.BO,Tasty Dairy Specialities Ltd,Packaged Foods
BHATIA.BO,Bhatia Communications & Retail (India) Ltd,Specialty Retail
SHIVAMILLS.BO,Shiva Mills Ltd,Textiles
ASTERDM.BO,Aster DM Healthcare Ltd,Healthcare Services
YSL.BO,The Yamuna Syndicate Ltd,Comm.Trading  & Distribution
KTINDF4RG.BO,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,-
KTINDF4RD.BO,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,-
KTINDF4DG.BO,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,-
KTINDF4DD.BO,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,-
KANCOTEA.BO,Kanco Tea & Industries Ltd,Tea & Coffee
ANGEL.BO,Angel Fibers Ltd,Textiles
HGINFRA.BO,H.G. Infra Engineering Ltd,Construction & Engineering
EIS.BO,East India Securities Ltd,Other Financial Services
AXISCBD1D.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout,-
AXISCBDGG.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth,-
AXISCBDPD.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout,-
AXISCBGPG.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth,-
INFLAME.BO,Inflame Appliances Ltd,Houseware
BPLPHARMA.BO,Bharat Parenterals Ltd,Pharmaceuticals
SHREESHAY.BO,Shreeshay Engineers Ltd,Construction & Engineering
ACFL.BO,Apex Capital And Finance Ltd,Finance (including NBFCs)
BDL.BO,Bharat Dynamics Ltd,Defence
ACTIVE.BO,Active Clothing Co Ltd,Other Apparels & Accessories
RIDINGS.BO,Ridings Consulting Engineers India Ltd,Consulting Services
ADVITIYA.BO,Advitiya Trade India Ltd,Comm.Trading  & Distribution
BANDHANBNK.BO,Bandhan Bank Ltd,Banks
HAL.BO,Hindustan Aeronautics Ltd,Aerospace
KARDA.BO,Karda Constructions Ltd,Realty
SANDHAR.BO,Sandhar Technologies Ltd,Auto Parts & Equipment
YASHO.BO,Yasho Industries Ltd,Specialty Chemicals
BENARA.BO,Benara Bearings and Pistons Ltd,Other Industrial Goods
ISEC.BO,ICICI Securities Ltd,Other Financial Services
MIDHANI.BO,Mishra Dhatu Nigam Ltd,Iron & Steel Products
LEX.BO,Lex Nimble Solutions Ltd,Consulting Services
OBCL.BO,Orissa Bengal Carrier Ltd,Transportation - Logistics
TRL.BO,Taylormade Renewables Ltd,Industrial Machinery
LEMONTREE.BO,Lemon Tree Hotels Ltd,Hotels
CHEMFABALKA.BO,Chemfab Alkalis Ltd,Commodity Chemicals
HARDWYN.BO,Hardwyn India Ltd,Comm.Trading  & Distribution
DLCL.BO,Dr Lalchandani Labs Ltd,Healthcare Services
ORIENTELEC.BO,Orient Electric Ltd,Consumer Electronics
DHRUV.BO,Dhruv Consultancy Services Ltd,Construction & Engineering
AKSHAR.BO,Akshar Spintex Ltd,Textiles
INDOUS.BO,Indo Us Bio-Tech Ltd,Other Agricultural Products
IPRU3095.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option,-
IPRU3096.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option,-
IPRU9297.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option,-
IPRU9298.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option,-
ICICI500.BO,ICICI Prudential S&P BSE 500 ETF,-
INDOSTAR.BO,Indostar Capital Finance Ltd,Finance (including NBFCs)
MILEFUR.BO,Milestone Furniture Ltd,Furniture-Furnishing-Paints
UHZAVERI.BO,U. H. Zaveri Ltd,Other Apparels & Accessories
PARVATI.BO,Parvati Sweetners and Power Ltd,Sugar
MEGASTAR.BO,Megastar Foods Ltd,Other Food Products
INNOVATORS.BO,Innovators Facade Systems Ltd,Construction & Engineering
SHWL.BO,Shree Worstex Ltd,Finance (including NBFCs)
ZIMLAB.BO,Zim Laboratories Ltd,Pharmaceuticals
AFFORDABLE.BO,Affordable Robotic & Automation Ltd,Industrial Machinery
DOLLAR.BO,Dollar Industries Ltd,Other Apparels & Accessories
NGIL.BO,Nakoda Group of Industries Ltd,Packaged Foods
PALMJEWELS.BO,Palm Jewels Ltd,Other Apparels & Accessories
WAA.BO,Waa Solar Ltd,Other Elect.Equip./ Prod.
ADANIGREEN.BO,Adani Green Energy Ltd,Electric Utilities
UNICK.BO,Unick Fix-A-Form And Printers Ltd,Comm.Printing/Stationery
SOLARA.BO,Solara Active Pharma Sciences Ltd,Pharmaceuticals
GAYAHWS.BO,Gayatri Highways Ltd,Construction & Engineering
RITES.BO,RITES Ltd,Construction & Engineering
FINEORG.BO,Fine Organic Industries Ltd,Specialty Chemicals
VARROC.BO,Varroc Engineering Ltd,Auto Parts & Equipment
RAJNISH.BO,Rajnish Wellness Ltd,Pharmaceuticals
HITECHWIND.BO,Hi-Tech Winding Systems Ltd,Paper & Paper Products
STRAEXPO.BO,Sophia Traexpo Ltd,Paper & Paper Products
RAWEDGE.BO,Raw Edge Industrial Solutions Ltd,Construction Materials
IPRU3143.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option,-
IPRU3144.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option,-
IPRU9345.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option,-
IPRU9346.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option,-
TCNSBRANDS.BO,TCNS Clothing Co. Ltd,Other Apparels & Accessories
SUPERSHAKT.BO,Supershakti Metaliks Ltd,Iron & Steel Products
ASHNI.BO,Ashnisha Industries Ltd,Comm.Trading  & Distribution
GFIL.BO,Ganesh Films India Ltd,Specialty Retail
IDFCEOS6RG.BO,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option,-
IDFCEOS6RD.BO,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option,-
IDFCEOS6DG.BO,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option,-
IDFCEOS6DD.BO,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option,-
HDFCAMC.BO,HDFC Asset Management Company Ltd,Asset Management Cos.
VIVANTA.BO,Vivanta Industries Ltd,Construction & Engineering
TINNATFL.BO,Tinna Trade Ltd,Comm.Trading  & Distribution
CREDITACC.BO,CreditAccess Grameen Ltd,Finance (including NBFCs)
AMINTAN.BO,Amin Tannery Ltd,Other Apparels & Accessories
DEEP.BO,Deep Polymers Ltd,Specialty Chemicals
SMEL.BO,Sungold Media and Entertainment Ltd,Advertising & Media
IPRU3168.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative,-
IPRU3169.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option,-
IPRU9370.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative,-
IPRU9371.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout,-
ICICINXT50.BO,ICICI Prudential Nifty Next 50 ETF,-
ASRL.BO,Add-Shop ERetail Ltd,Distributors
SPACEINCUBA.BO,Space Incubatrics Technologies Ltd,IT Consulting & Software
SGIL.BO,Synergy Green Industries Ltd,Other Industrial Products
RANJEET.BO,Ranjeet Mechatronics Ltd,Construction & Engineering
IRCON.BO,IRCON International Ltd,Construction & Engineering
SKYGOLD.BO,Sky Gold Ltd,Other Apparels & Accessories
SETFSN50.BO,SBI - ETF - SENSEX NEXT 50,-
MACH.BO,Mac Hotels Ltd,Hotels
MANORAMA.BO,Manorama Industries Ltd,Other Food Products
INNOVATIVE.BO,Innovative Ideals and Services (India) Ltd,Sp.Consumer Services
NIOSAG.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTH31JN22,-
NIOSAD.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG DVP31JN22,-
NIOSADG.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR GWTH31JN22,-
NIOSADD.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR DVP31JN22,-
AAVAS.BO,AAVAS Financiers Ltd,Housing Finance 
GENERAAGRI.BO,Genera Agri Corp Ltd,Other Agricultural Products
DCL.BO,Devoted Construction Ltd,Realty
GRSE.BO,Garden Reach Shipbuilders & Engineers Ltd,Defence
AAL.BO,A-1 Acid Ltd,Comm.Trading  & Distribution
DOLFIN.BO,Dolfin Rubbers Ltd,Auto Tyres & Rubber Products
SHUBHAM.BO,Shubham Polyspin Ltd,Textiles
AKI.BO,AKI India Ltd,Other Apparels & Accessories
SUNRETAIL.BO,Sun Retail Ltd,Comm.Trading  & Distribution
SMGOLD.BO,S. M. Gold Ltd,Other Apparels & Accessories
VIVIDM.BO,Vivid Mercantile Ltd,Realty
BCPL.BO,BCPL Railway Infrastructure Ltd,Construction & Engineering
ATGL.BO,Adani Total Gas Ltd,Oil Marketing & Distribution
NETRIPPLES.BO,Netripples Software Ltd,IT Consulting & Software
PHOSPHATE.BO,The Phosphate Company Ltd,Fertilizers
MAN50ETF.BO,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),-
TECHNOE.BO,Techno Electric & Engineering Company Ltd,Construction & Engineering
RONI.BO,Roni Households Ltd,Comm.Trading  & Distribution
SKIFL.BO,Shree Krishna Infrastructure Ltd,Realty
DGL.BO,Diksha Greens Ltd,Comm.Trading  & Distribution
IPRU3218.BO,ICICI Prudential Bharat Consumption Fund - Series 5 - Cumulative Option,-
IPRU3219.BO,ICICI Prudential Bharat Consumption Fund - Series 5 - Dividend Payout Option,-
IPRU9420.BO,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Cumulative Option,-
IPRU9421.BO,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Dividend Payout  Option,-
ARYAN.BO,Aryan Share and Stock Brokers Ltd,Other Financial Services
NIVAKA.BO,Nivaka Fashions Ltd,Comm.Trading  & Distribution
DALBHARAT.BO,Dalmia Bharat Ltd,Cement & Cement Products
ABSLNN50ET.BO,Aditya Birla Sun Life Nifty Next 50 ETF,-
NILASPACES.BO,Nila Spaces Ltd,Realty
SRD.BO,Shankar Lal Rampal Dye-Chem Ltd,Comm.Trading  & Distribution
TREJHARA.BO,Trejhara Solutions Ltd,IT Consulting & Software
AXISCCDID.BO,Axis Capital Builder Fund - Series 4 (1582 days) -,-
AXISCCDGG.BO,Axis Capital Builder Fund - Series 4 (1582 days) -Direct Plan - Growth Option,-
AXISCCDPD.BO,Axis Capital Builder Fund - Series 4 (1582 days) -Regular Plan - Dividend Payout Option,-
AXISCCGPG.BO,Axis Capital Builder Fund - Series 4 (1582 days) - Regular Plan - Growth Option,-
DECCAN.BO,Deccan Health Care Ltd,Healthcare Services
AXITA.BO,Axita Cotton Ltd,Textiles
KPIGLOBAL.BO,K.P.I. Global Infrastructure Ltd,Electric Utilities
HIKLASS.BO,Hi-Klass Trading and Investment Ltd,Other Financial Services
RPSGVENT.BO,RPSG Ventures Ltd,IT Consulting & Software
SPENCER.BO,Spencers Retail Ltd,Department Stores
GLOSTERLTD.BO,Gloster Ltd,Jute & Jute Products
XELPMOC.BO,Xelpmoc Design and Tech Ltd,Internet Software & Services
SPACAPS.BO,SPA Capital Services Ltd,Other Financial Services
AARSHYAM.BO,Aar Shyam India Investment Company Ltd,Finance (including NBFCs)
RITCO.BO,Ritco Logistics Ltd,Transportation - Logistics
CHALET.BO,Chalet Hotels Ltd,Hotels
ANMOL.BO,Anmol India Ltd,Distributors
JONJUA.BO,Jonjua Overseas Ltd,Consulting Services
KRANTI.BO,Kranti Industries Ltd,Auto Parts & Equipment
ANUP.BO,The Anup Engineering Ltd,Industrial Machinery
ARVINDFASN.BO,Arvind Fashions Ltd,Other Apparels & Accessories
UTISXN50.BO,UTI S&P BSE Sensex Next 50 ETF,-
AIHL.BO,Ambassador Intra Holdings Ltd,Comm.Trading  & Distribution
JYOTIN.BO,Jyot International Marketing Ltd,Other Financial Services
AGOL.BO,Ashapuri Gold Ornament Ltd,Other Apparels & Accessories
AARTECH.BO,Aartech Solonics Ltd,Heavy Electrical Equipment
HBEL.BO,Humming Bird Education Ltd,Education
MSTC.BO,MSTC Ltd,Comm.Trading  & Distribution
ROOPSHRI.BO,Roopshri Resorts Ltd,Hotels
CHANDNIMACH.BO,Chandni Machines Ltd,Comm.Trading  & Distribution
NSL.BO,Northern Spirits Ltd,Comm.Trading  & Distribution
RVNL.BO,Rail Vikas Nigam Ltd,Construction & Engineering
METROPOLIS.BO,Metropolis Healthcare Ltd,Healthcare Services
KPITTECH.BO,KPIT Technologies Ltd,IT Consulting & Software
POLYCAB.BO,Polycab India Ltd,Other Elect.Equip./ Prod.
JINAAM.BO,Jinaams Dress Ltd,Other Apparels & Accessories
VRFILMS.BO,V R Films & Studios Ltd,Specialty Retail
VIKASLIFE.BO,Vikas Lifecare Ltd,Comm.Trading  & Distribution
NEOGEN.BO,Neogen Chemicals Ltd,Specialty Chemicals
GKP.BO,G. K. P. Printing & Packaging Ltd,Containers & Packaging
WORL.BO,White Organic Retail Ltd,Food & Drugs Retailing
EVANS.BO,Evans Electric Ltd,Diversified Commercial Services
BMW.BO,BMW Industries Ltd,Iron & Steel Products
ARTEMISELC.BO,Artemis Electricals Ltd,Non-Durable Household Prod.
MAHESH.BO,Mahesh Developers Ltd,Realty
CHCL.BO,Cian Healthcare Ltd,Pharmaceuticals
DEL.BO,Dhanashree Electronics Ltd,Other Elect.Equip./ Prod.
HARISH.BO,Harish Textile Engineers Ltd,Industrial Machinery
PPL.BO,Prakash Pipes Ltd,Plastic Products
DGCONTENT.BO,Digicontent Ltd,Publishing
PARSHVA.BO,Parshva Enterprises Ltd,Comm.Trading  & Distribution
ARL.BO,Anand Rayons Ltd,Comm.Trading  & Distribution
EARUM.BO,Earum Pharmaceuticals Ltd,Pharmaceuticals
SBC.BO,SBC Exports Ltd,Other Apparels & Accessories
INDIAMART.BO,IndiaMART InterMESH Ltd,Internet Software & Services
CPML.BO,City Pulse Multiplex Ltd,Specialty Retail
SKIEL.BO,SK International Export Ltd,Other Apparels & Accessories
DCMNVL.BO,DCM Nouvelle Ltd,Textiles
ICICIBANKN.BO,ICICI Prudential Bank ETF,-
NETFSNX150.BO,NIPPON INDIA ETF SENSEX NEXT 50,-
AFFLE.BO,Affle (India) Ltd,Internet Software & Services
SEACOAST.BO,Seacoast Shipping Services Ltd,Surface Transportation
ICICIBANKP.BO,ICICI Prudential Private Banks ETF,-
SPANDANA.BO,Spandana Sphoorty Financial Ltd,Finance (including NBFCs)
SWSOLAR.BO,Sterling and Wilson Solar Ltd,Construction & Engineering
NOVATEOR.BO,Novateor Research Laboratories Ltd,Personal Products
IIFLWAM.BO,IIFL Wealth Management Ltd,Other Financial Services
IIFLSEC.BO,IIFL Securities Ltd,Other Financial Services
APMFINVEST.BO,APM Finvest Ltd,Finance (including NBFCs)
MISQUITA.BO,Misquita Engineering Ltd,Industrial Machinery
GALACTICO.BO,Galactico Corporate Services Ltd,Other Financial Services
ELLORATRAD.BO,Ellora Trading Ltd,Comm.Trading  & Distribution
NIESSPJ.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,-
NIESSPI.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,-
NIESSPB.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,-
NIESSPO.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,-
NIESSPC.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,-
NIESSPP.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,-
NIESSPA.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,-
NIESSPG.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,-
FLUOROCHEM.BO,Gujarat Fluorochemicals Ltd,Specialty Chemicals
NIEHSPA.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,-
NIEHSPB.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPC.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,-
NIEHSPF.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,-
NIEHSPI.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPK.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,-
NIEHSPM.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPN.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,-
IRCTC.BO,Indian Railway Catering and Tourism Corporation Ltd,Travel Support Services
NIESSPD.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,-
NIESSPE.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,-
NIESSPF.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPD.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,-
NIESSPH.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPE.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIESSPK.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,-
NIEHSPG.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,-
NIEHSPH.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,-
NIEHSPJ.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,-
NIEHSPL.BO,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
NIESSPL.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,-
NIESSPM.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,-
NIESSPN.BO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,-
GOBLIN.BO,Goblin India Ltd,Other Apparels & Accessories
GENSOL.BO,Gensol Engineering Ltd,Consulting Services
VISHWARAJ.BO,Vishwaraj Sugar Industries Ltd,Sugar
GREENPANEL.BO,Greenpanel Industries Ltd,Forest Products
SHAHLON.BO,Shahlon Silk Industries Ltd,Textiles
ABSLBANETF.BO,ADITYA BIRLA SUN LIFE BANKING ETF,-
MOUNT.BO,Mount Housing and Infrastructure Ltd,Realty
ANUROOP.BO,Anuroop Packaging Ltd,Containers & Packaging
JSGLEASING.BO,JSG Leasing Ltd,Other Financial Services
CSBBANK.BO,CSB Bank Ltd,Banks
UJJIVANSFB.BO,Ujjivan Small Finance Bank Ltd,Banks
SHIL.BO,Somany Home Innovation Ltd,Other Elect.Equip./ Prod.
EASUN.BO,Easun Capital Markets Ltd,Finance (including NBFCs)
PRINCEPIPE.BO,Prince Pipes and Fittings Ltd,Plastic Products
ASSAMENT.BO,Assam Entrade Ltd,Finance (including NBFCs)
GIANLIFE.BO,Gian Life Care Ltd,Healthcare Services
ARTEMISMED.BO,Artemis Medicare Services Ltd,Healthcare Services
SUMICHEM.BO,Sumitomo Chemical India Ltd,Agrochemicals
ICICIM150.BO,ICICI Prudential Midcap 150 ETF,-
MANXT50ETF.BO,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),-
JANUSCORP.BO,Janus Corporation Ltd,Diversified
VARDHANCFL.BO,Vardhan Capital & Finance Ltd,Finance (including NBFCs)
BIRLATYRES.BO,Birla Tyres Ltd,Auto Tyres & Rubber Products
UNIVPHOTO.BO,Universus Photo Imagings Ltd,Photographic Products
CBPL.BO,Chandra Bhagat Pharma Ltd,Pharmaceuticals
ICLORGANIC.BO,ICL Organic Dairy Products Ltd,Packaged Foods
OCTAVIUSPL.BO,Octavius Plantations Ltd,Tea & Coffee
SUVENPHAR.BO,Suven Pharmaceuticals Ltd,Pharmaceuticals
SMAUTO.BO,SM Auto Stamping Ltd,Other Industrial Goods
SBICARD.BO,SBI Cards and Payment Services Ltd,Finance (including NBFCs)
08MPD.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
08ADR.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),-
08MPR.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
